,purchase_bins_encoded,weekday_encoded,email_text_encoded,email_version_encoded,user_country_encoded,hour
84623,0,4,1,0,2,12
74760,0,5,0,0,0,9
96562,0,0,1,1,0,5
49018,0,1,0,1,0,13
81598,0,1,0,1,0,6
41315,3,3,1,0,2,8
21353,0,6,1,1,2,2
20649,0,6,1,0,0,8
40669,0,6,0,1,3,16
71816,0,6,1,1,3,6
66219,0,2,1,1,0,8
15056,0,3,1,0,2,4
37411,0,2,1,0,0,11
22447,0,6,1,1,0,19
23231,0,1,1,0,1,4
13685,0,3,0,1,3,11
36738,3,1,0,0,0,13
17382,0,5,0,1,0,9
87779,3,1,1,1,1,11
15261,0,3,1,1,0,9
20366,0,4,0,0,2,7
92465,0,1,1,1,0,6
52757,0,4,0,1,0,9
51199,3,0,0,0,0,4
51034,0,3,0,0,0,4
7092,0,2,0,1,2,1
4646,0,6,0,0,0,12
38762,0,0,0,0,3,12
57217,0,2,0,0,0,14
55463,0,1,0,0,2,12
81244,0,2,1,0,3,14
73918,0,4,1,1,0,9
26055,3,1,1,1,3,5
95059,0,1,1,1,0,6
12286,0,5,1,0,1,12
78080,3,6,0,0,1,8
62907,0,5,1,0,0,11
78483,3,4,1,1,1,19
59233,0,1,1,1,1,2
67504,0,6,1,0,0,15
41690,0,1,1,0,0,7
59066,0,0,0,1,3,13
60088,3,2,0,1,1,7
28624,0,0,1,0,0,13
13892,0,2,0,1,2,12
51033,0,5,0,1,0,10
91785,3,0,0,0,0,11
35650,3,0,1,1,2,18
98977,0,2,1,0,0,5
39248,0,0,1,1,0,5
85244,0,4,0,1,0,11
90635,0,3,1,1,0,10
2502,0,1,1,1,2,13
94799,0,0,1,1,0,4
14680,0,3,0,1,0,15
57718,0,0,1,0,0,22
76185,3,0,0,0,0,11
83661,1,0,0,0,1,10
69540,0,4,1,0,1,13
70044,3,1,1,1,0,6
87001,0,4,1,0,1,4
25760,0,1,1,1,0,14
78456,0,3,0,0,1,12
49178,0,4,0,0,3,6
83383,0,3,0,1,0,9
16390,0,2,1,0,0,5
61264,0,4,0,1,0,14
69367,0,2,1,1,3,10
4038,0,0,0,1,2,17
22227,3,6,0,0,1,1
27660,3,3,1,0,1,4
88439,0,2,0,1,0,5
35885,0,3,0,0,0,9
15726,0,4,0,1,0,7
59305,3,6,0,0,1,3
25020,3,3,0,1,1,13
23255,3,0,1,1,0,9
71861,0,1,1,1,0,13
409,0,2,0,0,0,7
39776,3,0,0,0,1,3
49202,0,3,1,1,0,5
97811,0,1,0,0,0,11
41955,0,0,0,1,0,3
33422,0,5,1,0,0,3
37447,0,0,1,0,0,12
61520,0,3,0,0,0,19
62509,3,3,1,1,0,9
31624,0,1,1,0,0,4
77673,0,0,0,1,1,11
34136,0,3,0,1,1,6
53361,3,6,0,0,0,8
13038,3,2,1,0,0,8
71684,0,2,1,1,0,9
46130,3,0,0,0,0,11
79177,0,2,0,1,0,17
78574,0,0,0,1,0,5
87500,0,3,0,0,0,14
50650,0,0,1,0,1,6
37779,1,2,1,1,1,13
89508,0,4,1,1,3,12
28141,0,3,0,1,0,9
19291,0,3,1,0,1,12
47537,3,4,0,0,3,7
28710,0,3,1,0,1,12
1133,0,2,1,0,0,5
41303,0,2,1,1,3,15
54596,0,1,0,0,0,11
66779,0,4,1,1,1,9
60271,0,4,0,0,0,13
61809,0,2,1,1,1,5
62589,0,3,0,1,0,13
51382,3,5,0,1,0,12
43282,0,4,0,1,0,5
3630,0,2,0,0,0,12
60381,0,6,0,0,0,4
18045,0,4,0,0,0,4
1673,0,2,0,1,3,7
5265,0,4,1,0,3,16
38706,0,6,1,0,2,4
92987,0,1,0,1,0,4
58113,1,3,1,0,3,11
81862,0,3,1,0,0,9
4847,0,0,0,0,0,6
93851,0,1,0,0,2,9
29656,0,2,0,0,0,9
50839,0,3,1,1,1,13
23502,0,6,1,0,3,13
33954,0,1,1,0,1,9
87222,0,0,0,0,0,8
55670,0,2,1,1,0,6
72689,0,2,0,0,0,11
44070,0,3,0,1,0,8
12151,3,0,1,1,0,7
4644,0,6,1,1,0,19
43736,1,3,1,1,0,2
68583,0,0,1,0,0,5
77856,0,0,0,0,0,10
99219,0,5,0,0,3,11
21425,0,1,0,0,0,5
86878,0,0,0,1,2,4
56662,0,0,0,0,1,14
64107,3,3,0,1,2,7
33160,0,3,0,1,2,4
76701,0,1,0,1,1,2
7201,0,5,0,1,0,9
48682,0,2,0,0,0,7
64247,3,6,0,1,1,14
51391,0,2,1,1,3,6
55950,0,1,0,0,1,10
49446,0,0,0,1,0,4
67993,0,0,1,1,0,9
41078,0,5,0,1,1,9
45021,0,3,1,0,0,12
87709,3,1,0,0,2,10
85266,1,0,0,1,1,12
94549,3,2,1,0,0,11
98,0,4,0,0,0,7
4267,0,4,0,0,2,7
24204,0,6,0,0,0,8
27549,0,6,1,0,0,11
78932,0,4,1,1,1,12
63917,0,5,1,0,0,15
66446,3,5,0,0,0,8
72090,3,1,0,1,2,8
82731,0,3,0,1,0,7
35518,3,5,1,1,0,5
95552,3,4,0,0,2,24
41987,0,4,1,1,3,13
73913,3,6,0,0,0,9
83299,0,0,1,0,0,7
63351,0,1,0,1,0,12
19140,0,2,0,0,0,11
37947,0,5,0,0,0,6
8119,0,2,1,0,0,4
29423,0,4,0,0,1,11
32745,0,0,1,1,0,6
7369,3,1,1,1,0,12
95706,0,4,0,1,2,12
40127,0,6,1,1,0,13
63446,3,1,1,1,0,5
13740,0,2,0,1,0,10
21253,3,5,1,1,1,7
17154,3,0,1,1,1,6
75211,0,2,0,1,3,18
61145,0,5,1,0,0,10
50959,0,0,1,1,0,4
75114,0,0,0,0,1,4
40278,0,1,0,1,0,6
59608,0,4,0,0,1,13
66767,0,6,0,1,0,8
68454,0,0,0,0,1,12
79880,0,1,1,0,0,8
76240,3,1,0,1,0,10
13508,3,6,1,0,0,20
74168,3,6,0,1,0,6
41105,0,0,1,0,0,6
6279,0,4,0,0,1,3
18446,0,2,0,1,2,11
10702,0,1,0,1,0,3
22373,0,4,1,1,3,7
70894,3,1,0,1,1,8
67013,3,3,0,1,3,6
49941,0,0,0,0,0,9
90534,0,1,0,1,0,7
6626,0,0,0,0,2,14
39360,0,6,1,1,0,8
13110,3,5,0,0,3,15
19073,0,1,1,1,1,2
34689,0,6,1,1,2,5
58008,0,0,0,1,0,6
11296,3,0,0,0,3,3
5752,0,4,0,1,0,2
34001,3,0,0,1,3,4
84331,3,3,0,1,2,14
79319,0,0,1,0,0,11
99382,0,6,1,1,0,10
88893,0,3,1,0,0,12
57963,0,6,1,0,0,6
27434,0,4,1,1,1,2
19151,0,1,0,1,3,10
9310,1,5,0,0,0,14
34909,0,6,1,1,0,9
48551,0,3,1,0,0,5
29779,0,3,0,0,0,11
8530,0,1,0,1,1,9
58114,0,2,0,0,1,11
65408,0,2,1,0,0,4
20162,0,0,1,1,0,13
75560,0,6,1,0,0,14
16223,0,4,0,0,3,2
34164,0,0,1,1,0,12
16911,0,5,0,0,0,14
34885,0,1,1,0,0,5
1226,3,1,1,0,0,5
33189,0,0,0,0,1,2
68106,0,2,1,0,0,11
39346,3,2,0,1,0,5
81819,0,4,0,0,2,5
13024,0,6,0,1,0,8
48597,3,4,0,1,1,9
78364,0,2,0,0,0,6
83908,3,1,1,0,3,7
6325,0,4,0,0,1,17
31904,0,5,0,1,3,4
5762,3,2,1,0,2,18
609,0,0,1,0,2,12
30815,2,1,1,0,0,9
49444,3,3,0,1,0,11
64069,0,0,0,1,0,6
73608,0,2,0,1,0,19
68730,0,2,0,1,1,12
22715,0,4,1,0,2,11
99435,0,5,1,0,3,2
20367,0,2,0,0,1,2
13346,3,3,0,1,1,8
69521,0,6,1,0,0,4
64875,0,4,1,1,0,12
99472,0,2,1,0,0,3
66968,3,4,0,1,2,4
71032,0,4,0,1,0,14
65785,3,6,0,1,0,15
94264,0,0,1,0,0,6
48379,0,2,1,1,1,1
7067,0,1,1,0,0,1
98220,3,2,1,1,1,6
74564,3,4,1,1,3,9
59178,3,5,1,0,0,8
17138,1,4,0,0,0,7
15779,0,6,0,0,1,9
28094,0,6,0,1,1,11
46324,0,2,0,0,0,9
28118,3,5,0,0,0,17
94332,0,5,0,0,0,10
46943,0,1,0,1,0,12
39494,0,5,0,0,0,3
88910,1,3,1,1,0,7
63015,0,3,1,0,0,3
69845,0,2,0,1,0,13
37431,0,5,0,0,0,8
63115,0,6,1,0,1,7
14797,0,6,0,0,0,4
53436,0,6,0,0,1,11
5002,0,0,1,1,3,3
56727,0,4,0,0,1,11
13053,0,3,0,1,1,6
53747,0,6,0,1,1,6
96046,0,6,0,0,1,7
23864,3,3,0,1,1,10
61335,0,6,1,0,3,9
67952,0,3,1,1,0,11
5522,0,3,1,1,1,8
81963,0,6,0,0,0,13
8052,3,1,1,1,2,12
33515,0,0,0,0,2,1
3928,0,4,1,0,2,9
17903,0,1,1,1,0,8
15299,0,0,1,1,0,12
76004,0,3,1,0,0,7
22497,0,1,1,1,0,8
60976,0,2,1,0,0,19
44582,0,2,0,1,3,16
58558,0,3,0,0,0,1
14326,3,6,0,0,2,10
89362,3,4,1,1,0,4
57876,3,6,0,0,1,13
69168,3,3,1,0,0,14
87952,0,3,1,1,0,15
76404,0,4,0,0,3,10
2448,0,5,1,1,0,6
63508,0,5,1,1,0,9
67243,0,2,1,1,1,16
3776,3,4,0,1,0,7
38428,3,4,0,0,0,12
83124,0,4,0,0,0,5
47701,0,6,0,0,0,5
79210,0,1,0,1,1,1
49031,0,2,1,1,0,10
97872,0,0,1,1,0,6
68659,0,0,0,0,1,8
95275,0,6,1,1,0,6
66583,0,4,1,1,0,13
13662,3,2,0,0,1,7
90310,3,1,1,0,0,8
57668,0,3,0,0,3,5
24559,0,6,0,1,1,4
69063,0,0,1,0,1,8
3163,0,4,0,1,0,3
57614,3,3,0,0,0,3
16721,0,6,0,0,0,11
79600,0,4,0,0,2,6
62507,0,1,0,1,0,7
14440,0,4,0,0,0,18
28065,0,2,1,0,0,3
71536,0,5,0,0,0,1
47376,0,1,0,1,0,13
74696,0,2,1,1,1,15
13998,3,3,1,1,0,12
28827,0,4,1,0,1,5
52805,0,1,1,0,3,8
6738,0,5,0,1,0,10
73128,0,6,0,1,3,11
2365,0,1,0,0,0,5
66429,0,2,0,0,2,4
20,0,5,0,0,0,8
55332,0,2,1,1,0,19
44170,3,0,0,0,0,6
28669,0,0,1,0,0,10
42820,0,3,0,0,0,9
82095,3,0,1,1,0,13
40706,0,0,0,1,0,11
8361,0,2,0,1,1,13
47584,0,0,0,0,0,13
42259,0,2,0,1,3,13
26653,0,6,1,1,0,6
11849,0,6,1,0,0,2
90692,3,5,1,0,0,11
12261,0,4,1,0,1,19
38974,0,0,1,1,1,6
5019,0,0,0,1,1,5
80885,0,0,0,0,1,11
21776,0,2,1,1,0,6
7491,0,5,0,1,0,15
27952,0,2,0,0,1,1
79661,0,1,0,1,0,4
17333,3,5,1,1,0,10
86557,0,5,0,0,0,19
37400,0,6,1,0,1,17
99795,0,2,1,0,2,3
55739,0,3,0,1,0,15
99001,3,1,1,1,0,3
76808,0,4,0,1,3,9
54763,0,1,0,0,0,15
42981,0,1,0,1,2,4
23004,0,3,0,1,0,1
42244,0,0,1,1,0,8
78001,0,6,0,1,1,8
57439,0,5,1,1,3,13
24155,0,2,1,0,1,8
4780,3,3,0,1,0,4
68276,0,5,1,1,2,14
71915,0,3,0,1,1,3
51365,3,5,1,1,0,4
24299,0,4,0,0,0,14
67465,0,3,1,0,0,10
4002,0,2,0,0,2,17
26509,0,6,1,1,0,17
87610,0,3,1,0,0,10
24005,0,5,1,0,0,5
72931,0,0,0,1,2,5
33964,0,2,1,0,0,16
48620,0,2,0,0,0,13
64361,3,0,0,0,2,8
29938,0,2,1,1,1,6
79410,0,6,0,0,3,8
72112,0,2,0,1,0,5
36193,0,3,1,1,2,11
23379,0,2,1,0,0,5
28937,3,0,0,0,1,18
89186,0,3,0,0,0,13
48043,0,0,0,1,0,6
2987,0,2,1,0,0,17
35059,3,5,1,0,0,15
16310,0,2,1,1,0,8
82199,0,0,0,1,3,11
97427,0,2,1,1,2,3
82803,3,2,0,0,0,9
90164,0,3,1,1,0,4
53799,1,4,1,0,0,6
1773,0,2,1,0,3,1
47626,0,3,0,1,0,10
45843,0,1,1,1,0,6
44155,0,0,0,1,3,6
46039,0,5,1,1,0,9
53291,3,6,1,1,0,5
11089,0,5,0,0,0,11
48464,0,1,0,1,0,6
75801,0,5,1,1,0,7
92838,0,1,1,1,0,10
82405,0,5,0,0,1,9
95894,0,5,1,1,0,4
87174,0,3,1,1,1,10
71563,3,4,0,1,2,12
8410,0,1,0,1,0,8
24060,0,5,1,1,1,6
36526,0,2,1,1,0,12
29108,0,4,1,1,1,6
75613,3,1,0,1,0,13
9417,3,4,1,1,1,6
12896,0,4,0,0,2,11
94579,0,1,1,0,0,14
32629,3,1,0,0,0,3
96266,3,2,0,1,0,14
84028,0,6,1,1,3,9
33614,0,3,1,0,0,7
27336,3,2,0,1,1,9
40212,0,1,0,0,1,14
3423,3,4,0,1,0,3
35717,0,1,1,1,1,10
97486,0,2,1,0,0,13
97528,0,0,0,1,2,7
36171,0,4,0,1,1,9
50375,3,3,0,0,0,4
51720,1,1,1,1,0,10
15811,0,2,1,0,1,6
4560,3,4,1,1,0,9
10738,0,0,0,1,1,9
84589,1,5,1,0,3,9
80641,0,2,0,1,0,4
8519,3,0,1,1,0,9
80672,0,2,1,0,0,12
22780,1,4,1,1,1,14
3787,0,2,1,0,0,8
76833,3,0,1,0,0,8
15270,3,3,1,0,1,4
24572,1,5,0,1,2,17
9002,0,6,1,1,0,4
94432,0,0,0,1,2,10
893,0,5,1,1,3,14
838,0,3,1,1,3,6
29054,3,1,1,0,1,15
32801,0,4,0,0,3,10
39104,0,2,1,0,1,3
64951,0,3,0,0,0,11
55966,0,4,0,1,0,13
7421,3,5,0,1,0,11
21224,0,5,0,1,0,9
11056,3,4,0,0,1,6
57774,0,2,1,0,0,10
27916,0,6,0,0,0,7
1639,3,3,0,0,2,11
43475,0,5,0,0,3,9
49620,0,4,0,1,2,7
34661,0,6,0,1,1,8
11253,0,2,1,0,0,8
10587,0,4,0,0,0,7
75029,0,4,1,0,3,9
7497,3,4,1,1,0,7
26963,3,2,0,0,0,4
11240,3,1,0,1,2,9
68668,3,0,0,0,1,6
41174,0,4,1,1,2,12
86803,3,0,1,0,0,16
26680,3,3,0,1,2,11
73760,3,1,1,1,0,2
66319,0,3,1,1,1,10
1224,0,4,0,0,0,16
75010,0,5,0,0,0,8
86650,3,3,0,1,1,15
95235,3,2,1,1,1,8
23717,0,3,1,0,0,10
69073,0,1,1,1,2,10
26793,0,2,1,0,0,6
44103,3,6,0,0,1,15
82724,0,0,0,1,0,3
88399,0,0,0,1,1,7
29138,1,2,1,0,0,9
99325,0,1,0,0,3,18
81471,0,5,0,0,1,7
43164,0,3,0,1,2,3
43419,0,2,0,1,0,16
6896,0,1,0,0,2,16
17910,3,4,0,1,0,1
51603,0,5,1,1,0,8
78106,0,0,0,0,0,12
83832,3,5,1,1,1,16
67751,0,5,0,0,0,9
62708,0,5,0,1,0,7
4544,0,5,0,0,0,7
66802,0,2,1,0,2,14
13992,0,2,0,1,1,10
72257,0,0,1,0,0,14
536,0,3,1,1,0,9
47241,3,5,0,0,0,9
86959,3,2,1,1,1,7
25559,0,4,1,0,0,10
52536,3,5,0,1,1,8
17606,0,3,0,1,0,9
18063,0,5,0,1,0,12
29429,0,5,1,1,3,1
25739,1,3,1,1,0,9
18934,0,3,0,0,0,8
59547,0,5,1,0,0,4
41426,0,0,0,1,0,6
97426,3,1,0,0,0,17
79948,2,0,1,0,0,8
41537,3,0,0,0,2,14
17465,0,4,1,0,0,14
48055,0,3,1,1,0,13
89113,0,3,0,0,3,13
48352,0,4,0,0,0,6
72543,0,5,1,0,0,12
79821,0,2,1,0,0,5
79699,1,6,0,1,1,10
45543,0,0,1,1,2,3
171,1,3,0,1,0,1
42645,0,5,1,0,0,10
84421,0,5,1,0,0,13
76212,0,3,0,0,1,5
14277,3,5,0,0,0,6
14968,0,5,1,0,0,7
67552,0,0,1,0,3,18
69355,3,5,1,0,1,12
45120,0,4,1,0,0,4
85224,0,1,1,0,1,7
95711,0,4,1,0,1,8
67560,0,2,1,1,0,10
88755,0,5,1,0,3,16
52293,0,1,1,1,0,6
2477,0,2,1,1,1,9
65559,1,3,1,1,0,9
32047,1,0,0,1,2,3
57209,3,0,1,1,1,7
52615,0,0,0,1,0,8
51977,0,0,0,0,0,3
88833,3,0,1,1,3,12
132,3,1,0,1,0,9
72368,0,1,1,1,2,15
7105,0,2,1,0,0,8
31728,0,6,0,0,0,9
10289,3,6,0,1,0,5
75907,3,0,1,0,0,16
49650,3,2,1,1,1,11
16701,0,2,0,0,0,2
47839,0,3,0,0,0,9
23725,0,6,0,0,1,7
46850,3,1,1,1,0,13
56379,0,1,1,0,1,12
78972,3,1,1,1,0,6
97634,0,4,0,0,0,19
12657,0,1,1,1,0,13
6558,0,2,1,0,0,12
56971,0,4,1,1,0,2
89624,0,2,0,1,2,5
69869,0,2,1,1,0,5
70219,0,0,0,1,3,7
4104,0,6,1,1,1,10
20080,3,0,0,0,0,5
62635,0,1,0,0,1,17
65632,0,6,1,0,0,4
2377,0,2,1,0,0,12
75304,3,1,0,1,0,13
71724,0,4,1,0,2,8
76649,0,4,1,0,0,9
28298,3,0,0,0,1,11
3762,0,3,1,1,0,12
35707,3,2,0,1,0,7
15929,0,5,0,0,3,11
87377,0,1,1,0,0,2
76919,0,5,1,0,0,6
53613,0,0,0,1,0,9
59644,0,1,0,1,0,11
13404,0,3,0,0,0,11
21720,3,5,0,0,0,8
8545,0,2,1,1,0,10
4329,0,0,1,0,3,9
33099,0,5,1,0,0,7
61208,3,1,0,0,0,9
48450,0,5,1,1,0,14
80647,3,5,1,1,1,13
66775,3,3,1,1,0,9
2459,0,2,0,1,0,15
57972,0,2,1,1,0,12
56882,0,0,1,0,1,8
89680,0,2,0,0,3,7
86019,0,2,0,0,0,13
35905,3,1,0,0,0,4
33632,0,2,1,1,2,14
61610,0,1,1,0,1,3
93285,0,2,0,1,3,2
76245,3,5,0,1,2,11
26941,0,3,0,1,0,10
3207,0,4,0,1,0,1
49096,0,1,0,0,0,3
75896,0,1,0,0,0,13
93807,0,0,0,0,1,14
94429,0,5,0,0,0,6
79677,0,1,1,0,0,7
89387,0,6,1,0,2,3
81200,3,6,1,0,1,13
11417,0,0,0,0,0,4
50652,0,4,1,1,2,8
83409,0,2,1,1,1,7
3686,0,5,0,0,0,3
25291,0,6,1,1,0,7
24840,0,2,1,0,2,6
67282,3,5,1,1,0,9
65924,0,0,1,0,0,8
16523,3,3,1,0,1,10
37857,0,5,0,0,0,10
89025,0,5,1,0,1,4
55475,0,3,1,0,0,9
13534,0,1,0,0,1,7
82318,0,0,1,0,0,9
87436,0,1,0,0,2,9
25791,3,1,1,0,0,11
32755,0,5,1,1,0,14
81351,0,6,0,0,0,12
34672,0,2,1,1,1,6
97626,3,3,0,1,1,22
26823,0,1,1,0,0,6
83461,0,2,1,1,0,8
89829,0,1,0,0,2,7
68718,0,6,1,0,0,5
88963,3,0,0,0,0,11
37343,0,1,0,1,0,6
31596,3,6,1,1,1,13
33660,0,5,1,0,1,15
43509,0,5,1,0,0,8
51813,3,0,1,1,0,10
61977,3,1,1,1,3,12
15748,0,3,1,1,0,13
71422,0,3,0,1,2,9
50311,0,5,0,0,3,3
5355,3,6,1,1,3,9
68119,0,3,1,1,0,4
84456,0,3,0,1,0,12
47135,0,5,1,1,0,16
24858,0,4,0,1,3,7
39686,3,4,1,0,1,12
63843,0,0,1,1,1,10
93240,0,3,0,0,1,12
98747,3,4,0,0,0,19
8676,0,6,0,0,0,7
79311,3,5,0,0,2,14
67847,0,3,0,1,1,7
16829,3,0,0,1,3,9
8745,0,1,1,0,1,15
54084,0,3,0,1,0,6
71082,0,0,1,0,2,9
11667,3,4,0,0,0,13
5491,0,5,0,1,0,6
67677,0,0,1,0,0,1
49509,0,2,1,0,0,5
49868,0,6,1,1,1,14
80663,3,6,0,0,1,13
60775,0,6,1,1,3,14
39434,0,4,0,0,0,5
37739,0,4,0,1,1,11
30401,0,5,1,1,3,13
67966,1,2,1,1,1,20
96904,3,2,1,0,2,4
66703,0,0,0,1,0,15
43365,0,6,1,1,0,10
63385,0,4,0,0,0,9
81637,0,4,0,0,2,2
52208,3,0,1,1,0,8
50258,0,6,0,0,0,11
74149,0,4,0,0,0,8
45262,3,2,1,0,3,13
99405,0,5,0,0,3,9
67834,0,5,0,1,0,18
85783,0,5,0,0,0,8
48679,0,5,1,1,1,7
26667,0,4,0,1,0,4
36698,3,5,0,0,0,10
56907,0,0,0,1,0,16
70612,0,3,0,1,0,13
78354,0,6,0,0,0,16
18708,0,0,0,0,0,9
41044,1,5,1,1,0,10
60428,0,1,0,1,0,11
45672,0,5,1,1,0,9
76574,0,4,1,1,1,6
15543,1,2,1,1,3,22
93958,0,4,0,0,0,7
47982,0,5,0,1,1,10
75806,0,2,1,0,1,14
23837,0,4,1,1,0,11
19753,0,5,0,1,0,7
68627,3,5,0,1,0,8
10281,0,5,1,0,0,10
87369,3,6,1,1,0,1
87166,0,4,1,0,0,7
14201,3,6,0,1,0,18
62282,0,0,0,0,0,4
76281,0,6,0,0,0,11
53591,0,3,1,1,1,8
33101,3,0,1,1,2,11
35512,0,3,0,1,0,3
77708,0,3,1,0,1,2
58446,0,4,0,0,3,3
53862,1,1,0,0,0,7
55377,0,4,1,0,0,10
32058,0,6,0,0,1,8
24076,0,1,1,1,0,6
4614,0,0,0,1,3,14
92736,0,6,0,1,0,16
85403,1,4,0,0,1,5
993,0,4,1,0,0,6
35957,3,1,0,0,2,14
219,3,6,1,0,0,5
69612,0,1,1,1,3,1
15316,0,0,1,0,1,8
8960,3,1,1,0,3,5
87493,0,6,0,0,1,20
78541,0,2,0,0,0,12
73574,0,0,1,0,0,6
24994,3,0,1,1,1,3
38884,0,4,1,0,2,13
29633,0,4,1,1,1,8
73222,3,3,1,0,0,14
72006,3,5,1,0,0,3
47344,3,5,1,0,3,3
12646,0,4,0,0,0,7
28122,0,6,0,1,1,23
3637,0,6,0,0,3,15
16930,1,5,0,0,3,13
1356,3,4,1,1,2,8
14174,0,4,1,1,0,1
67968,3,3,0,0,0,1
15283,3,0,1,1,0,13
22247,0,0,1,1,0,8
16776,0,5,1,1,0,13
23971,0,5,0,1,0,15
12586,1,4,1,0,0,17
81245,0,1,1,1,0,15
98383,0,6,0,0,0,14
72757,0,5,0,0,0,6
46677,0,1,1,0,3,3
32000,0,2,0,1,0,4
24380,1,1,0,0,2,7
47211,0,6,1,1,0,12
62676,0,2,0,0,0,15
62481,3,2,0,1,0,4
21695,3,3,1,0,2,12
38076,3,2,1,0,0,14
80913,0,3,0,0,1,17
39723,0,0,1,0,0,3
8000,3,4,0,1,2,15
61076,0,3,0,0,1,5
1648,0,0,1,1,3,7
15173,0,3,0,1,1,12
41859,0,4,1,1,0,8
2899,0,4,0,1,0,11
5393,0,5,1,1,0,8
95912,0,4,0,1,0,19
84012,0,0,0,1,3,1
81075,0,0,0,0,0,4
77837,0,6,1,1,0,9
98724,1,3,1,1,1,11
56183,3,6,0,0,1,8
50494,1,3,1,0,0,12
27837,0,0,1,0,0,15
40513,3,5,1,1,2,16
49447,0,4,1,1,2,19
21034,0,4,0,0,1,5
61246,0,1,0,0,1,7
87015,3,1,1,0,0,10
48760,0,0,0,0,0,5
41209,0,6,1,0,1,7
18163,0,0,1,0,0,8
3975,0,0,0,1,0,7
85209,0,1,1,1,2,14
46182,0,3,0,0,0,13
49564,0,6,1,0,0,6
97079,3,6,0,0,3,5
2747,0,5,0,1,0,7
86768,0,2,1,1,1,6
70710,0,5,1,1,0,7
96898,0,2,0,0,0,7
61899,0,2,1,0,0,4
51404,0,2,1,1,0,9
40327,0,0,1,0,2,6
33177,3,6,0,0,3,16
15313,0,3,0,1,0,16
76029,0,2,1,0,0,8
62040,0,4,1,0,1,17
25916,0,4,0,0,3,8
42158,0,4,0,1,0,5
15858,0,0,0,0,3,6
75491,3,4,0,1,0,16
61261,0,6,0,0,0,1
14188,3,1,1,0,3,15
80669,0,1,0,1,0,11
26704,0,6,1,0,2,14
81180,0,2,1,0,0,5
89621,0,1,1,1,1,14
12492,0,0,0,1,0,14
3953,0,1,1,1,2,4
99593,0,4,0,0,1,2
4492,0,5,1,0,0,15
65001,3,2,0,0,0,6
59569,0,6,0,0,0,10
79463,0,2,1,0,0,9
14028,0,2,1,1,0,3
13211,0,5,1,0,0,10
36587,0,5,0,0,0,7
49685,0,5,0,0,0,3
25783,0,4,0,0,0,8
87138,0,0,0,0,0,3
74017,0,2,0,0,3,18
96099,0,1,0,1,0,7
96695,3,2,0,1,0,10
1046,3,5,0,1,1,4
78330,0,4,1,0,0,10
45867,0,2,1,1,1,14
40077,0,2,1,0,0,19
40664,0,2,0,0,0,12
76394,3,6,1,0,0,3
24823,0,6,0,0,0,10
67965,0,0,1,0,0,3
91219,0,0,1,0,1,6
4283,0,3,0,1,0,12
27466,0,5,1,0,0,10
27863,0,0,0,1,2,6
33029,0,2,1,0,2,9
93317,0,2,1,0,2,12
38673,0,1,1,0,0,13
6038,3,3,0,0,1,9
21112,3,3,0,0,3,14
41581,0,3,1,0,0,9
52570,0,0,0,1,3,18
11339,0,5,1,1,1,6
63601,3,4,1,1,1,12
57095,1,4,0,0,3,6
88367,0,3,1,0,1,3
39276,0,0,0,1,0,14
79883,0,3,1,0,0,5
44995,3,6,1,0,0,6
55489,0,4,0,1,2,7
89716,0,6,1,0,0,11
35222,0,5,0,0,2,14
48346,0,3,0,1,0,6
89278,0,5,0,1,0,8
46060,0,2,1,1,3,9
85921,0,0,0,0,0,11
38871,0,6,1,1,3,10
11662,0,6,0,1,0,9
56561,0,2,1,1,0,11
29622,3,2,1,1,0,8
98940,0,2,1,0,0,5
230,0,0,0,0,0,6
56122,0,6,0,1,3,1
10227,0,1,0,0,0,8
61288,0,6,0,0,2,6
65848,0,1,1,1,1,9
40529,3,3,0,1,0,12
86968,3,3,1,0,0,10
49337,3,0,1,1,0,12
46350,0,6,1,0,0,7
28278,0,4,1,1,0,11
10956,3,1,0,0,0,10
59753,3,0,0,0,0,9
48444,0,4,0,1,3,12
73753,0,3,0,1,2,1
84653,1,5,1,0,0,14
64793,0,2,0,1,0,6
38775,0,5,0,0,2,9
48344,0,2,0,0,0,16
2157,0,4,1,1,1,22
89697,3,0,0,0,0,13
70208,0,1,1,0,0,6
39448,3,4,0,1,1,9
63354,3,5,1,0,0,9
96127,0,6,0,1,0,5
65977,0,0,1,0,0,5
29979,3,2,0,1,0,7
72852,0,3,0,1,1,2
8456,0,5,0,0,2,10
11248,3,4,0,1,1,17
74894,0,0,1,1,0,9
16177,0,2,1,0,0,11
49536,0,4,0,0,3,17
16014,0,1,1,1,0,9
99250,0,0,1,1,0,12
62812,0,3,0,1,1,19
5352,0,4,1,1,1,14
336,0,4,1,1,0,9
66371,3,6,0,1,2,18
90936,0,5,0,1,1,20
30106,3,5,1,0,1,6
1912,0,6,1,0,0,3
55818,0,0,1,1,2,5
96874,1,2,0,0,0,6
19980,0,3,0,1,1,4
44627,0,3,1,0,0,14
76766,3,4,1,1,1,19
57813,3,1,1,1,1,12
34768,0,5,1,0,0,9
89230,0,4,1,0,3,12
25586,0,5,0,0,1,14
30784,0,0,1,0,0,7
10625,0,0,1,1,0,4
66849,0,5,0,0,3,10
81731,3,0,1,0,2,5
33539,0,0,1,0,0,7
23236,0,1,1,0,0,12
49648,0,6,1,0,2,13
63510,0,2,0,0,0,6
7178,0,4,0,0,0,15
74896,3,6,0,1,2,10
